alpha,alpha3,average_cost,batch_size,critic1 error,critic2 error,entropy,eplenmean,eplrewmean,eprewmean,lr_a,lr_c,lr_l,lyapunov error,lyapunov_lambda,policy_loss,target_entropy,tau,total_timesteps
0.021178782,,0.10692852938523897,,12.288792,12.121859,-1.0385163,250.0,0.0,26.732132346309744,8.956220000000001e-05,0.0002686866,0.0002686866,1.3679736,1.0,0.22089882,,,104448
0.021937227,,0.07482880477459256,,12.76636,12.644499,-1.040201,250.0,0.0,18.70720119364814,6.454066666666667e-05,0.00019362199999999998,0.00019362199999999998,1.6431396,1.0,0.23506264,,,106496
0.022284975,,0.12543755714503818,,12.541571,12.445331,-1.0051636,250.0,0.0,31.359389286259546,6.3874e-05,0.00019162199999999996,0.00019162199999999996,1.9713014,1.0,0.20378971,,,108544
0.022345785,,0.16549949785733747,,13.708609,13.486519,-1.0582134,241.2,0.0,39.9184788831898,6.315333333333333e-05,0.00018945999999999996,0.00018945999999999996,2.422769,1.0,0.21082492,,,110592
0.022468131,,0.06289251169685452,,11.369306,11.2180195,-0.98530084,250.0,0.0,15.723127924213628,6.248666666666667e-05,0.00018746,0.00018746,0.8709923,1.0,0.17676459,,,112640
0.021803644,,0.12060377966083101,,13.601766,13.45244,-0.9529497,250.0,0.0,30.150944915207752,6.182000000000001e-05,0.00018546,0.00018546,1.6502953,1.0,0.22541952,,,114688
0.021061832,,0.28214606455778046,,13.656865,13.538478,-0.9616121,250.0,0.0,70.53651613944511,6.115333333333332e-05,0.00018345999999999995,0.00018345999999999995,1.4794862,1.0,0.21740952,,,116736
0.020474909,,0.1096302653391002,,11.740484,11.57063,-0.9430167,250.0,0.0,27.407566334775048,6.048666666666667e-05,0.00018146,0.00018146,1.3491825,1.0,0.20100453,,,118784
0.019524688,,0.0886224893672906,,12.213659,12.078054,-0.90178835,250.0,0.0,22.15562234182265,5.973666666666666e-05,0.00017920999999999996,0.00017920999999999996,2.1815078,1.0,0.19979075,,,120832
0.018649464,,0.10013107414197553,,12.167635,11.994478,-0.91558,250.0,0.0,25.032768535493883,5.907e-05,0.00017721,0.00017721,1.4151142,1.0,0.1906062,,,122880
0.01806023,,0.14285562196889526,,9.625334,9.505717,-0.9178952,250.0,0.0,35.713905492223816,5.8403333333333344e-05,0.00017521,0.00017521,1.1277816,1.0,0.15801333,,,124928
0.017219055,,0.17104892851444933,,10.145632,9.990948,-0.85522425,250.0,0.0,42.76223212861233,5.773666666666666e-05,0.00017320999999999995,0.00017320999999999995,1.022352,1.0,0.17559478,,,126976
0.016397394,,0.12813017843650773,,12.267386,12.119018,-0.90810585,250.0,0.0,32.03254460912693,5.707e-05,0.00017120999999999998,0.00017120999999999998,1.2833406,1.0,0.1931636,,,129024
0.016087962,,0.13319574449286148,,10.896991,10.775701,-1.007093,250.0,0.0,33.29893612321537,5.6319999999999996e-05,0.00016895999999999995,0.00016895999999999995,0.8870495,1.0,0.16149609,,,131072
0.016096441,,0.19021866737614704,,10.247393,10.139226,-0.97790706,250.0,0.0,47.55466684403676,5.565333333333334e-05,0.00016696,0.00016696,1.2402681,1.0,0.15497239,,,133120
0.015847422,,0.14684327225671776,,9.986778,9.911863,-0.95425576,250.0,0.0,36.71081806417944,5.498666666666667e-05,0.00016496,0.00016496,1.4970742,1.0,0.16364174,,,135168
0.015407825,,0.09435872879306464,,9.722055,9.582756,-0.93421763,250.0,0.0,23.58968219826616,5.432e-05,0.00016296,0.00016296,1.1716468,1.0,0.15333053,,,137216
0.014973393,,0.10211340756838341,,10.457428,10.341242,-0.9106266,250.0,0.0,25.528351892095852,5.365333333333333e-05,0.00016095999999999998,0.00016095999999999998,1.0776479,1.0,0.16598558,,,139264
0.014789301,,0.13793333343463574,,10.74169,10.665738,-0.8910717,250.0,0.0,34.48333335865893,5.290333333333334e-05,0.00015871,0.00015871,1.0863191,1.0,0.15793481,,,141312
0.0142816175,,0.15912679483753747,,9.987222,9.89547,-0.9420806,250.0,0.0,39.781698709384365,5.223666666666667e-05,0.00015670999999999998,0.00015670999999999998,1.1373179,1.0,0.14761266,,,143360
0.014214101,,0.15772391283706005,,9.422765,9.341892,-1.0348116,250.0,0.0,39.430978209265014,5.157000000000001e-05,0.00015471,0.00015471,0.701725,1.0,0.14968665,,,145408
0.014400804,,0.13114385272465848,,8.795252,8.738314,-1.0380598,250.0,0.0,32.78596318116462,5.090333333333334e-05,0.00015271,0.00015271,1.0722635,1.0,0.14373074,,,147456
0.014634798,,0.07769308397504698,,8.567318,8.48432,-1.040734,250.0,0.0,19.423270993761747,5.0236666666666666e-05,0.00015070999999999997,0.00015070999999999997,1.0204076,1.0,0.14825591,,,149504
0.014761721,,0.08758561735828059,,9.060537,8.907397,-0.9967016,250.0,0.0,21.896404339570147,4.948666666666667e-05,0.00014846,0.00014846,1.2161157,1.0,0.16212368,,,151552
0.0148768155,,0.13479137731504146,,7.573367,7.4875207,-1.0090932,250.0,0.0,33.69784432876036,4.882e-05,0.00014645999999999998,0.00014645999999999998,0.69225645,1.0,0.13740796,,,153600
0.015224801,,0.1702277620681858,,8.542774,8.453806,-1.0901328,250.0,0.0,42.55694051704645,4.815333333333334e-05,0.00014446,0.00014446,0.83227026,1.0,0.14802942,,,155648
0.015693717,,0.14296662297007898,,8.833871,8.77298,-1.0418581,250.0,0.0,35.74165574251975,4.748666666666667e-05,0.00014246,0.00014246,0.76334035,1.0,0.16743141,,,157696
0.015528214,,0.151356508116296,,7.9100304,7.862722,-0.9778336,250.0,0.0,37.839127029074,4.6819999999999996e-05,0.00014045999999999997,0.00014045999999999997,1.0005753,1.0,0.16002987,,,159744
0.015160015,,0.1230299516376305,,8.409542,8.362718,-0.9596139,250.0,0.0,30.757487909407626,4.6070000000000004e-05,0.00013821,0.00013821,0.83474255,1.0,0.15486321,,,161792
0.014802536,,0.11128005820898758,,8.391072,8.299568,-0.96690875,250.0,0.0,27.820014552246896,4.540333333333333e-05,0.00013620999999999997,0.00013620999999999997,0.69305253,1.0,0.1669953,,,163840
